p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
5.5189795226370175e-10,0.5491251828684622,0.199,0.317,1.0141676770797784e-5,1,BGN
2.4510000979239052e-9,0.7372046741552305,0.24,0.383,4.5039577799449684e-5,1,PPP3CA
3.041557955472334e-9,0.8027010631839799,0.158,0.254,5.589166898975961e-5,1,MAGED1
3.114030696809347e-9,0.5361385669192704,0.289,0.46,5.722342808456856e-5,1,SLC29A1
3.614994071399809e-9,1.4283357857258223,0.324,0.321,6.642913105604289e-5,1,HMGCS1
4.8679144010224144e-9,0.715846127211651,0.165,0.264,8.945279503318788e-5,1,NDRG1
1.1574517820172857e-8,0.3618508092958663,0.25,0.375,2.1269333946349642e-4,1,KLF6
1.7095372145708207e-8,0.31814048879224766,0.28,0.415,3.14144558549534e-4,1,AHNAK
2.2121670491421886e-8,0.6922849409952647,0.222,0.347,4.065078169503686e-4,1,GPRC5A
3.648632217210979e-8,0.4977998805569861,0.636,0.754,6.704726562346895e-4,1,HTRA1
1.144614373518824e-7,0.5056611235267652,0.318,0.493,0.002103343372778191,1,CALU
1.3216572366787788e-7,0.5901486837291854,0.592,0.673,0.002428677338120924,1,MALAT1
2.2236220458540117e-6,0.5324598609486264,0.586,0.69,0.04086127871461332,1,PCOLCE2
3.1277705147857793e-6,0.6025272712691483,0.276,0.245,0.057475910979703476,1,TNFAIP6
4.327696658852412e-6,0.9282649958990401,0.201,0.302,0.07952575380307192,1,PMEPA1
2.8095319904753757e-5,0.5394516363855852,0.329,0.487,0.516279598569755,1,MYADM
3.636768990257437e-5,0.7334874547893007,0.23,0.333,0.6682926696497067,1,HBEGF
7.410354392145314e-5,1.2892476503243497,0.26,0.255,1,1,LTBP2
4.3531662013905826e-4,0.5091669952831941,0.514,0.592,1,1,SOX9
0.0010610393789381996,0.35240566699449216,0.342,0.466,1,1,GAPDH
0.001128086335969181,0.6767288684783535,0.248,0.345,1,1,CAVIN1
0.0013191643339648446,0.8031156237325363,0.287,0.408,1,1,VEGFA
0.0017758718121974565,0.32697635742153874,0.661,0.743,1,1,KLF4
0.0020875611223639475,0.9318847936386732,0.377,0.429,1,1,F13A1
0.002188216004972527,0.9352477815271889,0.187,0.256,1,1,CD109
0.002287994142346492,0.32713751186201456,0.459,0.665,1,1,HSP90B1
0,2.1927943448850904,0.95,0.621,0,2,SCRG1
0,1.3543549624636713,0.957,0.69,0,2,RPS27A
0,1.4034497559347088,0.951,0.691,0,2,RPL31
0,1.4509095467984787,0.957,0.711,0,2,RPS12
0,1.294018744140117,0.955,0.72,0,2,RPL23
0,1.4711610286903758,0.968,0.734,0,2,RPL34
0,1.298140844255233,0.971,0.758,0,2,RPL37A
0,1.3916614677561974,0.977,0.783,0,2,RPS20
0,1.3078444595622871,0.988,0.874,0,2,TPT1
1.2596178919679394e-300,1.5920745321569636,0.926,0.609,2.3146738382802854e-296,2,RPS29
2.5500001806109097e-286,1.3041371356330727,0.953,0.709,4.685880331890608e-282,2,RPS13
4.476799774428976e-275,1.1662474467093862,0.968,0.736,8.226567265490687e-271,2,RPL30
1.458841981994771e-268,1.0105253763900022,0.979,0.807,2.680768026113591e-264,2,RPS6
2.1183767186390993e-254,1.3895565982517621,0.912,0.594,3.892729058171209e-250,2,RPL35A
3.192372084480479e-253,1.3578195697268969,0.916,0.604,5.866302942441329e-249,2,RPL32
7.361229277308478e-250,1.5651617552274955,0.909,0.545,1.352699491998206e-245,2,C2orf40
8.728001134123626e-239,1.7197381409547803,0.758,0.393,1.6038574884065577e-234,2,SEC61G
2.073244233771806e-235,1.2747229404534464,0.934,0.683,3.8097936039790704e-231,2,RPL37
1.8552095523387308e-233,1.7267079273616663,0.744,0.376,3.409133073377652e-229,2,TMEM258
5.041361856839014e-225,1.413866107513634,0.879,0.57,9.264006548127373e-221,2,RPS21
4.190022025433504e-214,1.4295121593888176,0.845,0.52,7.699584473936606e-210,2,RPS15A
6.401828861690081e-211,1.3394090639759528,0.887,0.609,1.1764000716241692e-206,2,RPL27A
1.3550163531406098e-202,1.3313182567217554,0.84,0.502,2.4899780505311845e-198,2,RPS25
8.194319786560985e-202,1.246482330028158,0.952,0.776,1.5057882039784465e-197,2,RPS8
5.317219820289927e-201,1.2360206583324818,0.929,0.673,9.770923141764771e-197,2,FGFBP2
2.0806032181267436e-200,1.3015921408328959,0.849,0.519,3.823316473629704e-196,2,RPS23
6.907846694716968e-190,1.9630770595239522,0.903,0.647,1.26938590862119e-185,2,MGP
3.6314065007058138e-186,1.3882100571176132,0.794,0.476,6.673072585697004e-182,2,RPL27
5.2790385414872784e-182,1.2200485194930826,0.9,0.648,9.700761223837023e-178,2,S100A6
5.6875530377501424e-182,1.3332396339507335,0.791,0.47,1.0451447462169663e-177,2,UQCRB
2.2860989423743132e-180,1.050262677791097,0.914,0.675,4.200935416507038e-176,2,RPS24
6.613834990457053e-179,1.493701355128122,0.679,0.336,1.2153583178463882e-174,2,COX7C
9.995245805221378e-178,1.061399098868323,0.939,0.733,1.8367263691674804e-173,2,RGCC
1.6416369267245448e-176,1.1367277871726351,0.879,0.584,3.016672016549023e-172,2,RPL10A
3.9682172663958066e-175,1.4696782389237284,0.598,0.265,7.291996048728934e-171,2,OSTC
9.430126817168464e-175,1.438101907102145,0.722,0.391,1.732880103922877e-170,2,COX6C
2.036116927302782e-172,1.1511470801492933,0.883,0.617,3.741568465611592e-168,2,RPS17
3.1019491683804866e-170,1.0193349233715807,0.902,0.623,5.700141791815983e-166,2,RPL5
6.3845527147211585e-165,1.5865161658892828,0.608,0.287,1.1732254068571601e-160,2,COX7A2
1.4969350046862242e-164,1.3182790318550426,0.752,0.427,2.7507677646114057e-160,2,RPL26
1.9009689475841682e-162,1.6889551182569043,0.568,0.249,3.4932205380806673e-158,2,MRPL33
9.463709078296969e-160,1.1450529616601934,0.825,0.53,1.739051180227851e-155,2,TOMM7
3.9339872610611475e-159,1.3620461016088283,0.716,0.394,7.229094990925965e-155,2,RPL24
5.634431784345834e-159,1.3069783752296278,0.767,0.451,1.0353831846913904e-154,2,ATP5E
1.2594880250815254e-155,1.1427297513133459,0.836,0.552,2.3144351948898113e-151,2,RPL38
7.144423922579303e-153,1.043789996613898,0.853,0.577,1.3128593400131728e-148,2,SOD1
2.2102733132730882e-152,1.3868720124033886,0.632,0.325,4.061598240470627e-148,2,GABARAPL2
5.882252891025829e-152,1.2970147245066443,0.703,0.398,1.0809227912549064e-147,2,PRDX4
2.321360244412715e-150,1.2843086548136116,0.703,0.396,4.265731585132805e-146,2,COMMD6
2.4698602633646433e-150,1.5121847662801011,0.618,0.298,4.538615219958868e-146,2,S100B
7.533895847936596e-148,1.0804793480382688,0.825,0.535,1.3844287010168288e-143,2,RPS4X
3.6230833496549735e-145,0.7012375409561225,0.988,0.909,6.65777796332598e-141,2,DCN
6.547320199307656e-143,1.2931454561838693,0.671,0.373,1.2031355598247748e-138,2,NDUFA1
2.706642096936069e-142,1.4476446753801087,0.55,0.248,4.9737255173297204e-138,2,SNRPG
5.1142095693532087e-141,1.4912891234858487,0.507,0.214,9.397871504643457e-137,2,NDUFAB1
1.9866499443064666e-135,1.689031429990593,0.442,0.171,3.650667937657563e-131,2,USMG5
4.3768284951451566e-134,1.2615691774423705,0.608,0.307,8.04286004267874e-130,2,SERF2
1.647416914589757e-128,1.170160804268377,0.675,0.384,3.0272933222501374e-124,2,NBEAL1
1.2171221403899687e-127,1.2553168419246272,0.662,0.374,2.2365836451806064e-123,2,RPL12
5.448764915241696e-125,1.3266040145354396,0.641,0.358,1.0012650408248141e-120,2,RPL39
6.383974553284318e-125,1.1029146602679833,0.666,0.374,1.1731191639115263e-120,2,PPIA
2.285948401341306e-124,1.4411561514023044,0.754,0.474,4.200658782304784e-120,2,MT1X
5.6196120640544e-123,1.1554560948041102,0.615,0.327,1.0326599128906366e-118,2,SUB1
1.506394717007035e-121,0.9445614677294865,0.811,0.536,2.7681509319721275e-117,2,NACA
2.233368462160614e-121,1.2719627622716234,0.702,0.419,4.1040378860663444e-117,2,S100A4
2.8855907970358095e-121,1.4395987052366699,0.488,0.214,5.3025616486330034e-117,2,DBI
4.545687670200105e-120,1.2166123326243459,0.608,0.318,8.353155662759713e-116,2,NDUFS5
2.061447876833885e-117,1.0758378530243164,0.72,0.447,3.788116618469947e-113,2,RPL7A
2.805641139661833e-117,1.5630839237579237,0.444,0.187,5.1556461582425844e-113,2,NDUFA4
7.858595249099862e-117,1.363467719126331,0.55,0.282,1.4440954629745907e-112,2,CHCHD2
1.217854629663001e-116,1.1902379095925575,0.635,0.358,2.2379296674687307e-112,2,RPS7
4.520212868177342e-114,1.4834419007132764,0.454,0.2,8.306343166562684e-110,2,SEC61B
1.1115983884812028e-113,0.716180991522605,0.98,0.932,2.042673198673058e-109,2,LUM
3.380804398683337e-113,1.3670488277922894,0.808,0.589,6.2125661630205e-109,2,MT2A
3.580791081397569e-112,1.194452241674687,0.668,0.392,6.580061691176173e-108,2,EIF3H
3.885694752644489e-111,1.2088004136027837,0.611,0.325,7.140352677459512e-107,2,ITM2A
1.8486195620227663e-110,1.157184487714437,0.642,0.374,3.3970233071730353e-106,2,AC112491.1
7.256634984978754e-110,1.1348444298797242,0.65,0.379,1.3334792448396958e-105,2,RPL6
1.513165428881161e-109,0.7905028837223984,0.857,0.644,2.7805927921120218e-105,2,DSTN
6.3098681044785255e-109,1.2756030018800364,0.505,0.244,1.1595013628789738e-104,2,ATP5L
6.342624715439035e-109,0.9763641851013967,0.714,0.46,1.165520717709077e-104,2,CDK2AP1
8.687852587235406e-108,1.2016026149628756,0.505,0.245,1.5964797914303783e-103,2,ATP5G3
1.120818948549133e-107,0.9327064093420687,0.767,0.513,2.0596168998538867e-103,2,LGALS3
1.2649749899285236e-107,1.5848149385870576,0.434,0.192,2.324518041492655e-103,2,KRT10
2.1023981103610954e-106,1.1183695967340768,0.638,0.367,3.863366767599549e-102,2,HINT1
2.778427142481282e-106,1.151063118123447,0.506,0.241,5.105637717023604e-102,2,OST4
3.3102396850931686e-106,0.6751449697239611,0.931,0.738,6.082896445327206e-102,2,EIF1
4.183658300245868e-105,0.8015122537097499,0.874,0.62,7.687890492531807e-101,2,RPL15
6.338006081377251e-105,0.9941591105621788,0.674,0.405,1.1646719975138837e-100,2,TMEM59
1.898726639075608e-104,1.3475858245391956,0.457,0.21,3.489100071965337e-100,2,ATP5J
8.476737886042424e-104,1.5538135573963623,0.392,0.16,1.5576853539391558e-99,2,SLIRP
1.94992203410942e-102,1.0801411143759112,0.602,0.34,3.583176729879471e-98,2,JTB
2.8575877388423197e-102,1.8226700731181598,0.339,0.126,5.2511032288966465e-98,2,NDUFB1
4.094740377141283e-101,1.1318513913823063,0.638,0.376,7.524494917034822e-97,2,TXN
1.003080894130185e-100,0.7985648854777665,0.81,0.559,1.843261451053628e-96,2,CALM2
1.5602543610847036e-99,1.2100599191094839,0.445,0.202,2.8671234139292515e-95,2,PPIC
1.323568161109692e-97,1.239952099359274,0.495,0.249,2.43218885285517e-93,2,POMP
5.164676768341034e-97,1.3897483854684325,0.42,0.188,9.490610029503485e-93,2,UQCRQ
6.2487050640680115e-96,1.277851593030194,0.466,0.222,1.1482620425731378e-91,2,ATRAID
1.590967524203695e-95,1.11824421044065,0.607,0.34,2.9235619224767096e-91,2,FHL2
6.643303422532511e-95,1.485997908382818,0.374,0.153,1.2207734369245743e-90,2,C14orf2
1.9024197792182415e-94,1.110492528386967,0.541,0.293,3.4958865862914403e-90,2,DAD1
2.6284426821551537e-94,1.2254159507687228,0.528,0.282,4.830026272728311e-90,2,NPC2
3.836089728300391e-94,1.2281041798701477,0.425,0.194,7.049198484724798e-90,2,VKORC1
1.1212560087592842e-93,1.7626219819214957,0.297,0.104,2.0604200416960604e-89,2,ATP5EP2
1.3483328755793927e-93,0.9689785840206366,0.682,0.422,2.477696492164692e-89,2,CYCS
1.3579200634094072e-93,0.7010350782224068,0.857,0.663,2.4953139085211267e-89,2,CD63
3.152805315627721e-93,1.462013632016128,0.35,0.139,5.7935950479975e-89,2,S100A13
5.373580867897491e-93,1.1663051622986815,0.52,0.271,9.87449220284843e-89,2,BEX3
8.227445388124846e-92,1.3309047976413209,0.372,0.155,1.5118753645218218e-87,2,WISP3
1.508926435940007e-91,0.7809984737072373,0.842,0.606,2.772803218683357e-87,2,RPL11
1.8529502089764518e-90,1.0167334658347427,0.596,0.345,3.404981304015128e-86,2,EEF1B2
2.7627669613979828e-89,0.9656673169176395,0.621,0.374,5.076860568264933e-85,2,SEC11A
8.081914726636952e-89,1.1694751296999484,0.413,0.182,1.4851326501668061e-84,2,MSMO1
3.8137072790581775e-87,1.33418374130036,0.403,0.182,7.008068495997306e-83,2,NDUFC1
8.989797753994167e-87,1.2093140887467952,0.443,0.217,1.651965235273968e-82,2,ENY2
2.5966047752812185e-86,0.6411258549668952,0.903,0.685,4.7715209350567673e-82,2,EEF1A1
5.24004433779223e-86,1.0794481424453446,0.574,0.338,9.629105475127002e-82,2,SKP1
7.324733628250188e-86,1.2829619982067448,0.329,0.129,1.3459930515272547e-81,2,NDUFB3
1.750784111736633e-85,0.7325296111333395,0.796,0.549,3.217240883727237e-81,2,BTF3
1.962392405451001e-83,1.2786129504212571,0.519,0.286,3.6060922842567594e-79,2,MT1E
3.74775900827624e-83,1.5150427549193117,0.331,0.136,6.886881953608418e-79,2,GTF2A2
1.7161214761290028e-82,1.0552309944543754,0.502,0.274,3.1535448245346555e-78,2,SPCS1
1.7528619322790087e-82,1.217175595092205,0.621,0.391,3.2210590867559063e-78,2,RPS3
4.803020347347419e-80,0.9136600928537082,0.591,0.352,8.826030190285617e-76,2,DYNLL1
1.0429298708965251e-79,1.30811488839535,0.448,0.229,1.9164879307594546e-75,2,RPS28
1.4499464511604376e-78,1.0975490993793362,0.445,0.228,2.66442159865242e-74,2,ERH
2.1095782279209952e-78,1.328625093879228,0.331,0.14,3.876560951627621e-74,2,POLR2K
9.052008209846713e-78,1.2231945685989296,0.386,0.182,1.663397028641432e-73,2,TSPAN6
2.454832097236218e-77,0.8823089207968011,0.644,0.412,4.510999461881274e-73,2,RPLP1
8.893583672382803e-77,1.5328094452817826,0.373,0.178,1.634284935637064e-72,2,RPS3A
1.0906348421471046e-76,1.0414663979706174,0.451,0.222,2.0041505859295193e-72,2,DPT
4.084809994661242e-76,1.0388710692862717,0.411,0.2,7.506246846189499e-72,2,PRDX3
1.539601373703746e-75,0.9312029114549771,0.62,0.386,2.8291714843180034e-71,2,RPL19
2.1499974054399485e-75,1.7664312046653596,0.253,0.091,3.950835232236449e-71,2,RPA3
2.6796145828861705e-75,1.0974308955309926,0.469,0.253,4.924059757511627e-71,2,SSBP1
3.3319843083919877e-75,0.8403050205831875,0.693,0.459,6.122854365101117e-71,2,UBB
8.373399070492346e-75,1.121683817208285,0.462,0.247,1.5386958131936736e-70,2,MMADHC
1.8157559687571537e-74,1.2343740449745622,0.401,0.201,3.336633168188146e-70,2,UQCRHL
2.2307999698056273e-74,1.0162472915014433,0.48,0.265,4.099318024514821e-70,2,ATP6V1G1
1.0931936076339381e-73,1.039535285154177,0.468,0.251,2.0088525733881248e-69,2,PSMB1
1.1229738354563623e-73,1.0267429973721538,0.411,0.203,2.0635767200346114e-69,2,SELENOF
1.2906326595639608e-73,0.5083016781971512,0.893,0.704,2.3716665752147345e-69,2,B2M
4.2102646509754373e-72,1.382970250029095,0.341,0.154,7.736782322632464e-68,2,FAM162A
7.566671108397064e-71,0.9879898605696489,0.482,0.261,1.3904514828790443e-66,2,IDI1
8.419612003289776e-71,1.559260534726881,0.419,0.213,1.5471879017245292e-66,2,TNFAIP6
1.0562841683289495e-70,0.6070984082498105,0.816,0.632,1.9410277877212776e-66,2,ITM2B
1.0779016196335298e-70,0.8639836545754811,0.518,0.297,1.9807520162385744e-66,2,SRP14
1.509975709728575e-70,0.9092758942081507,0.567,0.34,2.7747313641972294e-66,2,EIF3E
6.986699426757821e-70,0.9117302967510321,0.435,0.224,1.2838758866610173e-65,2,ATP5H
1.398516873415443e-69,0.8116673724824852,0.657,0.43,2.5699146065882183e-65,2,LRRC75A
1.938378341421035e-69,1.230322788691878,0.298,0.122,3.5619640401952937e-65,2,UBL5
3.5430688431496346e-69,1.0305793701023092,0.432,0.23,6.510743306171768e-65,2,PARK7
6.008275834281963e-69,1.4114821117393612,0.262,0.1,1.1040807673076536e-64,2,PTS
6.170217099600709e-69,1.3701184089622995,0.274,0.108,1.1338390942226262e-64,2,NDUFB6
6.529124674538597e-69,1.155886797700752,0.339,0.153,1.1997919501932125e-64,2,ITGB1BP1
1.4776424659996872e-67,0.7459637452896621,0.639,0.409,2.715315795521025e-63,2,H2AFZ
9.089864349536756e-67,1.1743641014055206,0.374,0.184,1.6703534728708744e-62,2,TBCA
1.0725170453393471e-66,0.9970546857216176,0.485,0.275,1.9708573225155843e-62,2,RPL23A
2.607187208110402e-66,1.4580751362111237,0.271,0.11,4.790967213623675e-62,2,NDUFB9
4.803837328009232e-66,0.7632253929940185,0.639,0.412,8.827531473949765e-62,2,SAT1
4.8665279148081125e-65,0.9161986004382752,0.674,0.458,8.942731696251387e-61,2,RPS16
1.2807668071249781e-64,1.1721763578030715,0.38,0.194,2.3535370847728599e-60,2,SELENOK
2.7398137295245637e-64,1.0154806237042004,0.451,0.254,5.034681709374339e-60,2,PRDX1
8.222659340412764e-64,1.29092266078923,0.298,0.13,1.5109958803942494e-59,2,SF3B6
1.075170399811719e-63,1.0258252212643602,0.433,0.24,1.9757331266940148e-59,2,RCN2
1.3674349424393604e-63,1.7772378674178695,0.315,0.146,2.5127984502265687e-59,2,MT1G
2.2755059459622345e-63,0.9323806897519182,0.45,0.251,4.181469726300202e-59,2,ATP6V0E1
4.409664683118492e-63,0.8875068476362611,0.55,0.341,8.10319982169854e-59,2,RSL24D1
4.770915158745494e-63,0.8135671247486318,0.647,0.44,8.767033695710719e-59,2,PFDN5
1.1043591789379122e-62,0.9043852689947549,0.498,0.298,2.0293704272163075e-58,2,SNX3
1.2299754563194207e-62,1.1777280163154313,0.396,0.211,2.2602028985325674e-58,2,UQCRH
1.8873215605047315e-62,1.0360975459540143,0.563,0.349,3.468142099583494e-58,2,CRYAB
1.9462563730244705e-62,1.0319883477853282,0.377,0.189,3.5764407110697674e-58,2,MGST3
5.898579689204151e-62,0.6169642595783209,0.832,0.679,1.0839230036881549e-57,2,LDHA
7.1365544858182085e-62,1.5081699890951024,0.297,0.135,1.311413252313954e-57,2,NHSL2
7.429956917426783e-62,0.7822267793405131,0.664,0.454,1.3653288831463456e-57,2,RPL13
1.90067888996229e-61,0.7125331430925095,0.685,0.475,3.492687528194704e-57,2,RPS5
3.571772655682815e-61,0.6443821303288204,0.668,0.457,6.563489432082741e-57,2,CD59
1.250643226181068e-60,0.6652154874349048,0.636,0.43,2.2981819924303307e-56,2,MYL6
4.563691284284086e-60,1.3101472497503386,0.296,0.134,8.386239104000437e-56,2,TM2D1
5.109274623072413e-60,1.0047249200181758,0.502,0.309,9.388803047357868e-56,2,RPL36AL
1.2461684576287296e-59,0.8855083046265313,0.488,0.288,2.2899591577385534e-55,2,SEM1
3.4564645846543665e-59,0.6413822205390547,0.842,0.706,6.351599320760864e-55,2,MT-ND3
9.210173911939505e-57,1.0821679318456485,0.327,0.159,1.6924615580580035e-52,2,NDUFB2
1.288531254336336e-56,0.9731171279883932,0.29,0.129,2.3678050329684513e-52,2,NME1
1.5335916788662162e-55,0.8595446468342289,0.531,0.33,2.818128069084559e-51,2,CDO1
2.0333798626670887e-55,1.0388370830519102,0.29,0.129,3.736538835637042e-51,2,S100A1
2.9067252598267393e-55,0.9917504720851336,0.391,0.211,5.3413983374576163e-51,2,BRK1
3.387928432505383e-55,0.8268385444873246,0.326,0.158,6.225657287571893e-51,2,ARPC3
3.9274992476094e-55,1.1139553145878398,0.333,0.167,7.217172617407033e-51,2,PSMA3
8.032106547599237e-55,1.0667330203173857,0.327,0.162,1.4759798991868357e-50,2,COX6B1
6.087838379881047e-54,0.5499389436487041,0.798,0.593,1.1187011806869411e-49,2,NPM1
1.284678074766088e-53,1.0444160062643346,0.273,0.122,2.3607244301901634e-49,2,RBX1
1.2853821270064554e-53,1.137479036578196,0.354,0.186,2.3620181965870624e-49,2,RPS27L
3.9979303798032603e-53,0.4969025925191959,0.81,0.635,7.346596865926471e-49,2,PCOLCE2
5.963937367829631e-52,1.216398700852223,0.268,0.121,1.095933130712373e-47,2,HEBP2
6.594749371803659e-52,0.8098118253173564,0.396,0.219,1.2118511445626404e-47,2,TMEM167A
6.744232443490712e-52,0.811992397668708,0.362,0.187,1.2393201538158534e-47,2,GSTO1
7.662890739685746e-52,1.2315875233821927,0.325,0.168,1.4081328023246528e-47,2,SELENOT
3.916363243249188e-51,0.7028329353311025,0.458,0.271,7.196709095794708e-47,2,TMEM45A
5.2461626524367026e-51,0.7234338670612059,0.544,0.336,9.640348490117685e-47,2,CLEC3A
5.726397790377553e-51,1.1296168347819007,0.29,0.138,1.0522828579597792e-46,2,SFT2D1
1.2346920791833473e-50,0.8157752897946737,0.411,0.233,2.268870164707319e-46,2,CST3
1.2496609715310751e-50,0.9395227983293103,0.386,0.216,2.2963770012855036e-46,2,ELOC
1.0050772502429761e-49,0.7783100322096086,0.45,0.264,1.8469299550464928e-45,2,DUSP14
1.2352960429893798e-49,1.0981111711942266,0.258,0.116,2.2699800085972843e-45,2,NOP10
2.1461148034182313e-49,1.1297238683781388,0.363,0.201,3.943700562761342e-45,2,NACA2
3.876494562942827e-49,1.0126619242953787,0.414,0.24,7.123446408863739e-45,2,RPL36
4.616469092529518e-49,0.7789183793187715,0.574,0.391,8.483223604432241e-45,2,RPL14
5.2176566030868003e-48,0.571446156528383,0.784,0.604,9.587965773832305e-44,2,SERPINE2
6.29236256642651e-48,0.4394895599515065,0.912,0.757,1.1562845452065354e-43,2,CYR61
7.63513230233562e-48,1.1776143545287294,0.342,0.185,1.4030319118771937e-43,2,RPL9
1.469660508142778e-47,1.2232421394535327,0.36,0.202,2.700648149763169e-43,2,ZNF90
1.1520358670263115e-46,1.2508661198414326,0.31,0.163,2.1169811092475502e-42,2,RPS27
1.2208647566464612e-46,0.9150292967840574,0.277,0.133,2.2434610768135372e-42,2,HSBP1
3.4944850359522673e-46,0.6427245507137318,0.584,0.398,6.421465702065886e-42,2,SAP18
4.307155665118791e-46,0.7642513373941999,0.409,0.239,7.91482925022229e-42,2,MYL12B
1.176191855217976e-45,1.1864277040424598,0.317,0.169,2.1613701531485526e-41,2,HSPE1
1.7856542515725957e-45,0.9615638704706543,0.253,0.116,3.2813182526898017e-41,2,SELENOW
6.320240048957907e-45,0.6963198561006333,0.363,0.199,1.161407311396505e-40,2,STMP1
1.2136943509791013e-44,0.7072665229650148,0.494,0.316,2.2302847393591966e-40,2,SRSF7
1.486262714245126e-44,1.016457708462202,0.289,0.146,2.7311563636968433e-40,2,ESD
1.8494088809392496e-44,1.1063939953218997,0.269,0.132,3.3984737596139652e-40,2,SNRPF
3.7853985165771756e-44,0.655258722624158,0.457,0.282,6.956048314062218e-40,2,CSTB
6.368602832040246e-44,1.054975797021693,0.308,0.161,1.1702944564157156e-39,2,NDUFS4
8.711796821366678e-44,0.7267639432758928,0.452,0.282,1.6008797838943408e-39,2,RPLP0
1.89145525653112e-43,0.9802508842943376,0.405,0.244,3.475738179401586e-39,2,RPL10
2.4028701433160966e-43,0.8085435472016553,0.51,0.34,4.415514175357659e-39,2,MAN1A2
4.720594020324209e-43,0.6949090150694759,0.35,0.192,8.674563571747766e-39,2,TCEAL9
1.4010174819428678e-42,0.6633029173931078,0.505,0.331,2.574509724818214e-38,2,TMED2
2.1438723494561558e-42,1.2701138372474272,0.257,0.127,3.939579829360632e-38,2,RPL41
4.287238563732577e-42,0.6689770680803186,0.409,0.242,7.878229584714983e-38,2,S100A11
5.289905975091555e-42,1.082092102286544,0.279,0.142,9.72073121982824e-38,2,THOC7
6.151763375724004e-42,0.5447111380983225,0.574,0.399,1.1304480379230428e-37,2,OAZ1
2.356884963131766e-41,0.964511958556165,0.261,0.129,4.331011808250933e-37,2,COX6A1
2.4841579169684627e-41,0.4659018406921138,0.847,0.703,4.564888588221247e-37,2,OGN
4.2459406761536647e-41,0.9990529101148437,0.257,0.125,7.802340586499974e-37,2,SRP19
9.083538548071751e-41,0.6146685254249522,0.399,0.239,1.669191043593665e-36,2,CBX3
1.4999836849219845e-40,0.763500294344305,0.514,0.335,2.7563700194126388e-36,2,TNFRSF11B
1.704431226861242e-40,0.44236799544892835,0.503,0.331,3.132062822480218e-36,2,KDELR2
4.312218307403703e-40,0.8924939264584646,0.378,0.222,7.924132361685044e-36,2,OMD
1.9285564389335306e-39,0.4987183132822963,0.646,0.446,3.5439153121842557e-35,2,SERPINA1
3.582679683495916e-39,0.5001833544133008,0.59,0.423,6.583532186392095e-35,2,MORF4L1
4.343849014064746e-39,0.9095093755470124,0.304,0.166,7.982256948245377e-35,2,MRPL20
5.600603462920759e-39,1.0752244072276516,0.288,0.156,1.0291668923463187e-34,2,ANAPC16
1.6850612496211544e-38,0.6745495808211681,0.3,0.162,3.0964685523038334e-34,2,DPM1
2.1964309049660964e-38,0.886632904644792,0.303,0.166,4.036161430965699e-34,2,PDCD6
8.537541247937985e-38,1.1140914680487022,0.273,0.144,1.5688585797210842e-33,2,CHCHD7
1.5417574210638547e-37,0.706905238404802,0.496,0.338,2.8331334369469395e-33,2,C4orf3
1.5844747209097176e-37,0.7926788520234966,0.411,0.257,2.911630747143697e-33,2,NNMT
2.152528277803306e-37,0.5842510332279556,0.581,0.404,3.9554859632913556e-33,2,SRSF3
2.1951351705289775e-37,0.5728183471638005,0.268,0.136,4.033780389364049e-33,2,GPX8
2.514380210354408e-37,0.9546178895120412,0.322,0.184,4.62042507454726e-33,2,MRPS6
4.154337143204349e-37,0.8143066136127965,0.411,0.262,7.634009934352312e-33,2,FAU
2.217835976201623e-36,0.9531015507988714,0.268,0.142,4.075495389868102e-32,2,SNU13
6.151809505733902e-36,0.4961029857081418,0.676,0.501,1.1304565147736618e-31,2,S100A10
6.308317578461769e-36,0.44057871276416183,0.778,0.594,1.1592164382181346e-31,2,HERPUD1
6.483454829120919e-36,0.6850317384393605,0.369,0.222,1.19139965939926e-31,2,UBE2B
9.22292840840586e-36,0.8729329623126751,0.327,0.191,1.6948053243286608e-31,2,EIF3I
1.1893649200929666e-35,0.4843280608690379,0.608,0.439,2.1855769771628354e-31,2,TMED10
4.580434893351612e-35,0.5279369068992554,0.373,0.219,8.417007160022922e-31,2,TSPAN2
8.877802014742251e-35,1.0840332136520836,0.252,0.134,1.631384898229036e-30,2,CWC15
1.159255476683641e-34,0.8293812760133769,0.34,0.202,2.1302478639538588e-30,2,SPTSSA
1.292540530133616e-34,0.44593869136603326,0.657,0.485,2.3751724781735328e-30,2,RAN
1.7029187590506808e-34,1.0140067855271202,0.252,0.133,3.129283511631531e-30,2,PIGP
2.1332558560851214e-34,0.904497078070601,0.277,0.152,3.920070961142019e-30,2,TMEM230
2.1492066145921977e-34,0.6085877476809872,0.279,0.148,3.949382074974622e-30,2,TMED3
2.8437267213862904e-34,0.8300837177918651,0.303,0.17,5.225632223219447e-30,2,SPINT2
2.9994249491268413e-34,0.6790196078400301,0.364,0.225,5.5117432865154834e-30,2,COX7A2L
7.227953048228727e-34,0.769032450503033,0.269,0.143,1.328208652142511e-29,2,SCP2
8.847223046588215e-34,0.9871109864309088,0.31,0.183,1.6257657070410505e-29,2,UBA52
1.7174175398195384e-33,0.8742543036833172,0.274,0.15,3.1559264711723835e-29,2,SRI
3.4880884445379026e-33,0.6576638777254222,0.282,0.157,6.40971132568285e-29,2,MYL12A
